PC1,PC2,Cluster
-0.20505915548289005,-0.2460353679235246,3
0.4968184712264297,1.178441295170399,0
-0.18758764127484634,1.198466607155154,0
1.2297002437270714,-1.8542283814088159,3
-0.010966236682904428,1.1754791856001143,0
-1.1064645124500414,-0.15708713772911143,0
0.2685391036899136,1.126292804347792,0
-0.5228416722710538,-1.7643009880115537,1
0.2891420315444485,-1.7547867281801863,3
0.9912151138765986,-1.7862464449628175,1
-1.0921296002879308,-1.6680185540945398,1
1.8261047759979203,-1.8388979109560943,2
-1.4810952045602,1.2548384774449188,0
-0.8413547871925471,-0.18801707939508983,0
-0.18198191950663167,1.1787181876563002,3
-0.4300730240486926,-0.22570506499247528,0
0.5562581666010354,1.1808547947460883,0
6.217182497079209,-0.3945307858576679,2
0.8011240227689985,1.1580219118587196,3
-1.449955060593368,1.2536725013410963,0
1.821221157352729,1.1262757879946665,3
-1.2289165466419234,-1.7527358064993621,1
1.3060866004743568,-0.28818576740161533,2
-1.0836156214535753,-1.7319918369810483,3
0.24770534833828348,-1.751650503913091,1
-0.8694388194482144,-1.680935826596716,1
-0.40856228474103745,1.224419394697314,0
-1.0363424569902089,-0.16054281206650978,0
-0.9086768397930707,-1.728756449677886,1
0.09483675838075216,-0.22330603242264863,3
-1.2851256964968187,-1.6923996085541002,1
-1.0924648809532196,-1.7496375786531801,1
0.6928864706978727,-0.2580709572649144,0
-0.38933935052368696,1.1957779441860128,3
0.6909529555823437,-0.23802067206065958,0
0.7291464626541277,-1.7758759356919722,3
3.402421599828322,1.1057646689806118,2
-0.3356918099322894,-1.7252005179840957,1
-0.5112086602202461,1.2136111422308722,0
0.39753877948908656,-1.8301887577151321,1
2.464541755225928,-0.2799839998833824,2
3.493322140640745,-1.8618057785814492,2
0.06238468802155377,1.1403182822934792,0
1.2965018464578655,1.1386826177719926,2
-1.0011090957921398,-1.7196187759435089,1
0.33937585939188397,1.1251370919528723,3
-1.2341994908578662,-1.7107245678289544,1
-0.8358848999097648,1.1623947578478873,3
0.38394866851412696,1.1555121977395377,0
-0.551677892489721,1.1573375871424785,3
-0.6767739651849185,1.1885566469197721,0
-0.14636930088305786,-0.19686951394771435,0
-0.846036615234448,1.1913569345331951,0
0.3208122513516491,1.1833115644587897,0
-0.22215123030024891,1.1499746264890656,0
-1.6754592475326817,-0.18397683494527406,3
-0.630731669841687,1.173789661664497,0
-0.5333816289455302,-0.2272171802778482,0
0.8247099887808843,-1.7597926770475047,1
-0.05122073627357048,1.1792405970674114,3
-0.531164648476695,1.129643004919356,0
-1.1830405207130823,1.2503503992875866,0
1.6362608744981249,1.1428961368429258,2
-0.3029787658468231,-0.21572726799374742,0
0.8550886230172312,-1.7751782022931972,3
0.4881861919106242,-1.8349224240479456,1
-0.726154972873041,1.2468602522299514,0
0.9924547706601664,1.1569311712888641,0
-1.7665486753471389,-1.6756349607318048,1
